16.000	0.000	0.000	0.000	0.000	0.000	-33.754	-22.649	0.148	0.277	0.047	
16.500	0.000	0.000	0.000	0.000	0.000	-33.680	-22.510	0.148	0.277	0.047	
17.000	0.000	0.000	0.000	0.000	0.000	-33.606	-22.372	0.149	0.277	0.047	
17.500	0.000	0.000	0.000	0.000	0.000	-33.532	-22.233	0.149	0.278	0.047	
18.000	0.000	0.000	0.000	0.000	0.000	-33.457	-22.094	0.150	0.278	0.047	
18.500	0.000	0.000	0.000	0.000	0.000	-33.382	-21.955	0.150	0.278	0.047	
19.000	0.000	0.000	0.000	0.000	0.000	-33.307	-21.815	0.151	0.279	0.047	
19.500	0.000	0.000	0.000	0.000	0.000	-33.231	-21.676	0.151	0.279	0.047	
20.000	0.000	0.000	0.000	0.000	0.000	-33.156	-21.536	0.152	0.280	0.047	
20.500	0.000	0.000	0.000	0.000	0.000	-33.080	-21.396	0.152	0.280	0.048	
21.000	0.000	0.000	0.000	0.000	0.000	-33.003	-21.256	0.153	0.280	0.048	
21.500	0.000	0.000	0.000	0.000	0.000	-32.927	-21.116	0.153	0.281	0.048	
22.000	0.000	0.000	0.000	0.000	0.000	-32.850	-20.976	0.154	0.281	0.048	
22.500	0.000	0.000	0.000	0.000	0.000	-32.773	-20.835	0.154	0.281	0.048	
23.000	0.000	0.000	0.000	0.000	0.000	-32.696	-20.694	0.155	0.282	0.048	
23.500	0.000	0.000	0.000	0.000	0.000	-32.618	-20.553	0.156	0.282	0.048	
24.000	0.000	0.000	0.000	0.000	0.000	-32.540	-20.412	0.156	0.282	0.048	
24.500	0.000	0.000	0.000	0.000	0.000	-32.462	-20.271	0.157	0.283	0.048	
25.000	0.000	0.000	0.000	0.000	0.000	-32.383	-20.130	0.157	0.283	0.048	
25.500	0.000	0.000	0.000	0.000	0.000	-32.304	-19.988	0.158	0.283	0.048	
26.000	0.000	0.000	0.000	0.000	0.000	-32.225	-19.846	0.159	0.284	0.049	
26.500	0.000	0.000	0.000	0.000	0.000	-32.146	-19.704	0.159	0.284	0.049	
27.000	0.000	0.000	0.000	0.000	0.000	-32.066	-19.562	0.160	0.285	0.049	
27.500	0.000	0.000	0.000	0.000	0.000	-31.986	-19.419	0.160	0.285	0.049	
28.000	0.000	0.000	0.000	0.000	0.000	-31.906	-19.277	0.161	0.285	0.049	
28.500	0.000	0.000	0.000	0.000	0.000	-31.825	-19.134	0.162	0.286	0.049	
29.000	0.000	0.000	0.000	0.000	0.000	-31.744	-18.991	0.162	0.286	0.049	
29.500	0.000	0.000	0.000	0.000	0.000	-31.663	-18.848	0.163	0.286	0.049	
30.000	0.000	0.000	0.000	0.000	0.000	-31.581	-18.705	0.163	0.287	0.049	
30.500	0.000	0.000	0.000	0.000	0.000	-31.499	-18.561	0.164	0.287	0.049	
31.000	0.000	0.000	0.000	0.000	0.000	-31.417	-18.418	0.165	0.288	0.050	
31.500	0.000	0.000	0.000	0.000	0.000	-31.335	-18.274	0.165	0.288	0.050	
32.000	0.000	0.000	0.000	0.000	0.000	-31.252	-18.130	0.166	0.288	0.050	
32.500	0.000	0.000	0.000	0.000	0.000	-31.169	-17.985	0.167	0.289	0.050	
33.000	0.000	0.000	0.000	0.000	0.000	-31.085	-17.841	0.167	0.289	0.050	
33.500	0.000	0.000	0.000	0.000	0.000	-31.001	-17.696	0.168	0.289	0.050	
34.000	0.000	0.000	0.000	0.000	0.000	-30.917	-17.552	0.169	0.290	0.050	
34.500	0.000	0.000	0.000	0.000	0.000	-30.832	-17.406	0.169	0.290	0.050	
35.000	0.000	0.000	0.000	0.000	0.000	-30.748	-17.261	0.170	0.291	0.050	
35.500	0.000	0.000	0.000	0.000	0.000	-30.662	-17.116	0.171	0.291	0.050	
36.000	0.000	0.000	0.000	0.000	0.000	-30.577	-16.970	0.172	0.291	0.051	
36.500	0.000	0.000	0.000	0.000	0.000	-30.491	-16.824	0.172	0.292	0.051	
37.000	0.000	0.000	0.000	0.000	0.000	-30.404	-16.678	0.173	0.292	0.051	
37.500	0.000	0.000	0.000	0.000	0.000	-30.318	-16.532	0.174	0.293	0.051	
38.000	0.000	0.000	0.000	0.000	0.000	-30.231	-16.386	0.174	0.293	0.051	
38.500	0.000	0.000	0.000	0.000	0.000	-30.143	-16.239	0.175	0.293	0.051	
39.000	0.000	0.000	0.000	0.000	0.000	-30.055	-16.092	0.176	0.294	0.051	
39.500	0.000	0.000	0.000	0.000	0.000	-29.967	-15.945	0.177	0.294	0.051	
40.000	0.000	0.000	0.000	0.000	0.000	-29.879	-15.798	0.178	0.295	0.051	
40.500	0.000	0.000	0.000	0.000	0.000	-29.790	-15.651	0.178	0.295	0.052	
41.000	0.000	0.000	0.000	0.000	0.000	-29.700	-15.503	0.179	0.295	0.052	
41.500	0.000	0.000	0.000	0.000	0.000	-29.611	-15.355	0.180	0.296	0.052	
42.000	0.000	0.000	0.000	0.000	0.000	-29.520	-15.207	0.181	0.296	0.052	
42.500	0.000	0.000	0.000	0.000	0.000	-29.430	-15.059	0.181	0.297	0.052	
43.000	0.000	0.000	0.000	0.000	0.000	-29.339	-14.910	0.182	0.297	0.052	
43.500	0.000	0.000	0.000	0.000	0.000	-29.248	-14.762	0.183	0.298	0.052	
44.000	0.000	0.000	0.000	0.000	0.000	-29.156	-14.613	0.184	0.298	0.052	
44.500	0.000	0.000	0.000	0.000	0.000	-29.064	-14.464	0.185	0.298	0.053	
45.000	0.000	0.000	0.000	0.000	0.000	-28.971	-14.314	0.186	0.299	0.053	
45.500	0.000	0.000	0.000	0.000	0.000	-28.878	-14.165	0.187	0.299	0.053	
46.000	0.000	0.000	0.000	0.000	0.001	-28.784	-14.015	0.187	0.300	0.053	
46.500	0.000	0.000	0.000	0.000	0.001	-28.691	-13.865	0.188	0.300	0.053	
47.000	0.000	0.000	0.000	0.000	0.001	-28.596	-13.715	0.189	0.301	0.053	
47.500	0.000	0.000	0.000	0.000	0.001	-28.501	-13.564	0.190	0.301	0.053	
48.000	0.000	0.000	0.000	0.000	0.001	-28.406	-13.414	0.191	0.301	0.053	
48.500	0.000	0.000	0.000	0.000	0.001	-28.310	-13.263	0.192	0.302	0.054	
49.000	0.000	0.000	0.000	0.000	0.001	-28.214	-13.112	0.193	0.302	0.054	
49.500	0.000	0.000	0.000	0.000	0.001	-28.117	-12.961	0.194	0.303	0.054	
50.000	0.000	0.000	0.000	0.000	0.001	-28.020	-12.809	0.195	0.303	0.054	
50.500	0.000	0.000	0.000	0.000	0.001	-27.923	-12.658	0.196	0.304	0.054	
51.000	0.000	0.000	0.000	0.000	0.001	-27.825	-12.506	0.197	0.304	0.054	
51.500	0.000	0.000	0.000	0.000	0.001	-27.726	-12.354	0.198	0.304	0.054	
52.000	0.000	0.000	0.000	0.000	0.001	-27.627	-12.201	0.199	0.305	0.055	
52.500	0.000	0.000	0.000	0.000	0.001	-27.527	-12.049	0.200	0.305	0.055	
53.000	0.000	0.000	0.000	0.000	0.001	-27.427	-11.896	0.201	0.306	0.055	
53.500	0.000	0.000	0.000	0.000	0.001	-27.327	-11.743	0.202	0.306	0.055	
54.000	0.000	0.000	0.000	0.000	0.001	-27.226	-11.590	0.203	0.307	0.055	
54.500	0.000	0.000	0.000	0.000	0.001	-27.124	-11.436	0.204	0.307	0.055	
55.000	0.000	0.000	0.000	0.000	0.001	-27.022	-11.282	0.205	0.308	0.056	
55.500	0.000	0.000	0.000	0.000	0.001	-26.919	-11.129	0.206	0.308	0.056	
56.000	0.000	0.000	0.000	0.000	0.001	-26.816	-10.974	0.207	0.308	0.056	
56.500	0.000	0.000	0.000	0.000	0.001	-26.712	-10.820	0.208	0.309	0.056	
57.000	0.000	0.000	0.000	0.000	0.001	-26.608	-10.665	0.209	0.309	0.056	
57.500	0.000	0.000	0.000	0.000	0.001	-26.503	-10.511	0.210	0.310	0.056	
58.000	0.000	0.000	0.000	0.000	0.001	-26.397	-10.356	0.212	0.310	0.056	
58.500	0.000	0.000	0.000	0.000	0.001	-26.291	-10.200	0.213	0.311	0.057	
59.000	0.000	0.000	0.000	0.000	0.001	-26.184	-10.045	0.214	0.311	0.057	
59.500	0.000	0.000	0.000	0.000	0.001	-26.077	-9.889	0.215	0.312	0.057	
60.000	0.000	0.000	0.000	0.000	0.001	-25.969	-9.733	0.216	0.312	0.057	
60.500	0.000	0.000	0.000	0.000	0.001	-25.861	-9.577	0.218	0.313	0.057	
61.000	0.000	0.000	0.000	0.000	0.001	-25.752	-9.421	0.219	0.313	0.058	
61.500	0.000	0.000	0.000	0.000	0.001	-25.642	-9.264	0.220	0.313	0.058	
62.000	0.000	0.000	0.000	0.000	0.001	-25.532	-9.107	0.221	0.314	0.058	
62.500	0.000	0.000	0.000	0.000	0.001	-25.421	-8.950	0.223	0.314	0.058	
63.000	0.000	0.000	0.000	0.000	0.001	-25.309	-8.793	0.224	0.315	0.058	
63.500	0.000	0.000	0.000	0.000	0.001	-25.197	-8.635	0.225	0.315	0.058	
64.000	0.000	0.000	0.000	0.000	0.001	-25.084	-8.477	0.227	0.316	0.059	
64.500	0.000	0.000	0.000	0.000	0.001	-24.970	-8.319	0.228	0.316	0.059	
65.000	0.000	0.000	0.000	0.000	0.001	-24.856	-8.161	0.229	0.317	0.059	
65.500	0.000	0.000	0.000	0.000	0.002	-24.741	-8.003	0.231	0.317	0.059	
66.000	0.000	0.000	0.000	0.000	0.002	-24.625	-7.844	0.232	0.318	0.059	
66.500	0.000	0.000	0.000	0.000	0.002	-24.509	-7.685	0.234	0.318	0.060	
67.000	0.000	0.000	0.000	0.000	0.002	-24.391	-7.526	0.235	0.319	0.060	
67.500	0.000	0.000	0.000	0.000	0.002	-24.273	-7.367	0.236	0.319	0.060	
68.000	0.000	0.000	0.000	0.000	0.002	-24.155	-7.207	0.238	0.319	0.060	
68.500	0.000	0.000	0.000	0.000	0.002	-24.035	-7.047	0.240	0.320	0.060	
69.000	0.000	0.000	0.000	0.000	0.002	-23.915	-6.887	0.241	0.320	0.061	
69.500	0.000	0.000	0.000	0.000	0.002	-23.794	-6.727	0.243	0.321	0.061	
70.000	0.000	0.000	0.000	0.000	0.002	-23.673	-6.566	0.244	0.321	0.061	
70.500	0.000	0.000	0.000	0.000	0.002	-23.550	-6.406	0.246	0.322	0.061	
71.000	0.000	0.000	0.000	0.000	0.002	-23.427	-6.245	0.247	0.322	0.061	
71.500	0.000	0.000	0.000	0.000	0.002	-23.303	-6.084	0.249	0.323	0.062	
72.000	0.000	0.000	0.000	0.000	0.002	-23.178	-5.922	0.251	0.323	0.062	
72.500	0.000	0.000	0.000	0.000	0.002	-23.052	-5.761	0.252	0.323	0.062	
73.000	0.000	0.000	0.000	0.000	0.002	-22.925	-5.599	0.254	0.324	0.062	
73.500	0.000	0.000	0.000	0.000	0.002	-22.798	-5.437	0.256	0.324	0.063	
74.000	0.000	0.000	0.000	0.000	0.002	-22.669	-5.275	0.258	0.325	0.063	
74.500	0.000	0.000	0.000	0.000	0.002	-22.540	-5.112	0.260	0.325	0.063	
75.000	0.000	0.000	0.000	0.000	0.002	-22.410	-4.949	0.261	0.325	0.063	
75.500	0.000	0.000	0.000	0.000	0.003	-22.278	-4.787	0.263	0.326	0.064	
76.000	0.000	0.000	0.000	0.000	0.003	-22.146	-4.624	0.265	0.326	0.064	
76.500	0.000	0.000	0.000	0.000	0.003	-22.013	-4.460	0.267	0.327	0.064	
77.000	0.000	0.000	0.000	0.000	0.003	-21.879	-4.297	0.269	0.327	0.064	
77.500	0.000	0.000	0.000	0.000	0.003	-21.744	-4.133	0.271	0.327	0.065	
78.000	0.000	0.000	0.000	0.000	0.003	-21.608	-3.969	0.273	0.328	0.065	
78.500	0.000	0.000	0.000	0.000	0.003	-21.471	-3.805	0.275	0.328	0.065	
79.000	0.000	0.000	0.000	0.000	0.003	-21.333	-3.641	0.277	0.329	0.065	
79.500	0.000	0.000	0.000	0.000	0.003	-21.194	-3.477	0.279	0.329	0.066	
80.000	0.000	0.000	0.000	0.000	0.003	-21.053	-3.312	0.281	0.329	0.066	
80.500	0.000	0.000	0.000	0.000	0.003	-20.912	-3.148	0.284	0.330	0.066	
81.000	0.000	0.000	0.000	0.000	0.003	-20.770	-2.983	0.286	0.330	0.066	
81.500	0.000	0.000	0.000	0.000	0.004	-20.626	-2.818	0.288	0.330	0.067	
82.000	0.000	0.000	0.000	0.000	0.004	-20.482	-2.652	0.290	0.331	0.067	
82.500	0.000	0.000	0.000	0.000	0.004	-20.336	-2.487	0.293	0.331	0.067	
83.000	0.000	0.000	0.000	0.000	0.004	-20.189	-2.322	0.295	0.331	0.068	
83.500	0.000	0.000	0.000	0.000	0.004	-20.040	-2.156	0.298	0.331	0.068	
84.000	0.000	0.000	0.000	0.000	0.004	-19.891	-1.990	0.300	0.332	0.068	
84.500	0.000	0.000	0.000	0.000	0.004	-19.740	-1.824	0.303	0.332	0.069	
85.000	0.000	0.000	0.000	0.000	0.004	-19.588	-1.658	0.305	0.332	0.069	
85.500	0.000	0.000	0.000	0.000	0.004	-19.435	-1.492	0.308	0.332	0.069	
86.000	0.000	0.000	0.000	0.000	0.004	-19.280	-1.326	0.310	0.333	0.069	
86.500	0.000	0.000	0.000	0.000	0.005	-19.125	-1.160	0.313	0.333	0.070	
87.000	0.000	0.000	0.000	0.000	0.005	-18.967	-0.993	0.316	0.333	0.070	
87.500	0.000	0.000	0.000	0.000	0.005	-18.809	-0.827	0.319	0.333	0.070	
88.000	0.000	0.000	0.000	0.000	0.005	-18.649	-0.660	0.321	0.333	0.071	
88.500	0.000	0.000	0.000	0.000	0.005	-18.487	-0.494	0.324	0.333	0.071	
89.000	0.000	0.000	0.000	0.000	0.005	-18.324	-0.327	0.327	0.333	0.072	
89.500	0.000	0.000	0.000	0.000	0.005	-18.160	-0.160	0.330	0.333	0.072	
90.000	0.000	0.000	0.000	0.000	0.006	-17.994	0.006	0.333	0.333	0.072	
90.500	0.000	0.000	0.000	0.000	0.006	-17.826	0.173	0.337	0.333	0.073	
91.000	0.000	0.000	0.000	0.000	0.006	-17.657	0.340	0.340	0.333	0.073	
91.500	0.000	0.000	0.000	0.000	0.006	-17.487	0.506	0.343	0.333	0.073	
92.000	0.000	0.000	0.000	0.000	0.006	-17.314	0.673	0.346	0.333	0.074	
92.500	0.000	0.000	0.000	0.000	0.006	-17.140	0.839	0.350	0.333	0.074	
93.000	0.000	0.000	0.000	0.000	0.007	-16.965	1.006	0.353	0.333	0.074	
93.500	0.000	0.000	0.000	0.000	0.007	-16.787	1.172	0.356	0.333	0.075	
94.000	0.000	0.000	0.000	0.000	0.007	-16.608	1.338	0.360	0.332	0.075	
94.500	0.000	0.000	0.000	0.000	0.007	-16.427	1.504	0.364	0.332	0.076	
95.000	0.000	0.000	0.000	0.000	0.007	-16.244	1.670	0.367	0.332	0.076	
95.500	0.000	0.000	0.000	0.000	0.008	-16.060	1.836	0.371	0.331	0.076	
96.000	0.000	0.000	0.000	0.000	0.008	-15.873	2.001	0.375	0.331	0.077	
96.500	0.000	0.000	0.000	0.000	0.008	-15.685	2.167	0.379	0.330	0.077	
97.000	0.000	0.000	0.000	0.000	0.008	-15.494	2.332	0.383	0.330	0.078	
97.500	0.000	0.000	0.000	0.000	0.009	-15.302	2.496	0.387	0.329	0.078	
98.000	0.000	0.000	0.000	0.000	0.009	-15.107	2.661	0.391	0.328	0.079	
98.500	0.000	0.000	0.000	0.000	0.009	-14.910	2.825	0.395	0.328	0.079	
99.000	0.000	0.000	0.000	0.000	0.009	-14.712	2.988	0.400	0.327	0.080	
99.500	0.000	0.000	0.000	0.000	0.010	-14.511	3.151	0.404	0.326	0.080	
