 t x0 y0 x1 y1 x2 y2 x3 y3 x4 y4 x5 y5
44 44.22110552763819 0.0 0.0 -3.3951320589832767 -3.4783049792767127 -5.971044643863226 0.9438907363595039 -5.19698831762449 4.896979077474886 -3.1721144563949313 7.530828079905244 -0.8380599652496534 9.134034277817689
45 45.226130653266324 0.0 0.0 -3.041007680012229 -3.7741153835242227 -6.0073116911009485 0.5393957514923794 -5.438672488852023 4.615618240805759 -3.487074056768952 7.386911292384083 -1.1631756271192226 9.097781024485261
46 46.23115577889447 0.0 0.0 -2.660174982261203 -4.036778789348111 -6.0162003008325415 0.13244246020922806 -5.66537249017224 4.321540843599238 -3.795636056464924 7.229442022775222 -1.4867837231588794 9.049736341311316
47 47.23618090452261 0.0 0.0 -2.2557992080646363 -4.263715901877348 -5.997480602364029 -0.27511860875375393 -5.8764125548650945 4.0155180613609796 -4.097225814743487 7.058692919603263 -1.8084643392269175 8.989959497450782
48 48.24120603015075 0.0 0.0 -1.8313248914452527 -4.4526644936967825 -5.951047305158456 -0.6814083894486097 -6.071153727037455 3.698357787211599 -4.39127928950356 6.874960321374558 -2.1277996786489126 8.918524175399156
49 49.24623115577889 0.0 0.0 -1.3904410487174859 -4.601715132617469 -5.876923699236303 -1.0845275671053174 -6.248995931965 3.3709031884715954 -4.677243956716287 6.678563934926288 -2.4443745182268013 8.835518410489168
50 50.25125628140703 0.0 0.0 -0.937040853254988 -4.709342447739051 -5.775265134758902 -1.4825654431932895 -6.409380026974844 3.034031141068321 -4.954579728637437 6.469846483033092 -2.757776663717534 8.741044518739823
51 51.256281407035175 0.0 0.0 -0.4751764962987611 -4.774430918509852 -5.646361897636688 -1.8736093529036473 -6.551789825604112 2.688650536717582 -5.222759870234663 6.24917332028337 -3.0675974046937275 8.635219012948243
52 52.26130653266331 0.0 0.0 -0.009010151821221517 -4.796294308930962 -5.490641396760965 -2.2557545988197325 -6.67575408687775 2.3357004581878256 -5.481271913148637 6.016932016196427 -3.373431968686515 8.51817250689652
53 53.26633165829145 0.0 0.0 0.45723785321316157 -4.774688058459839 -5.308669578936957 -2.627114851753741 -6.7808484606525985 1.9761482184185606 -5.729618566382267 5.773531904519944 -3.674879974496696 8.390049607528487
54 54.27135678391959 0.0 0.0 0.9193424251714715 -4.709814173232913 -5.101151490029511 -2.9858329563731303 -6.866697379085175 1.6109872598425012 -5.967318622780433 5.519403597625585 -3.9715458845443266 8.251008794934938
55 55.27638190954774 0.0 0.0 1.3731273293796329 -4.6023184226233145 -4.868930905421003 -3.330092065623913 -6.93297588341019 1.241234910958031 -6.193907860224535 5.25499846490974 -4.263039456109133 8.101222289970503
56 56.281407035175874 0.0 0.0 1.8145177223990288 -4.453279920687633 -4.612988959777856 -3.6581270144374836 -6.979411374379311 0.8679299980187977 -6.408939936322154 4.9807880741072355 -4.548976191294592 7.940875909311375
57 57.28643216080401 0.0 0.0 2.239590308211465 -4.264193442208448 -4.3344417154199295 -3.9682358301909075 -7.005785273920263 0.49213031065311014 -6.611987275223077 4.697263594439223 -4.828977785527295 7.770168907750271
58 58.291457286432156 0.0 0.0 2.644619946921958 -4.03694507167192 -4.034536620303037 -4.258791265324149 -7.011934584851395 0.11490992129810623 -6.80264194503957 4.404935160543052 -5.102672574380273 7.5893138075137845
59 59.2964824120603 0.0 0.0 3.026121708720462 -3.7737819955621763 -3.7146478206879467 -4.528252226872131 -6.9977533348438 -0.26264364046875427 -6.9805165241919855 4.1043311961727 -5.369695978484518 7.398536214377594
60 60.30150753768844 0.0 0.0 3.380887570290256 -3.4772774121933216 -3.376270309810943 -4.775174968921219 -6.963193890280239 -0.6394323562988897 -7.145244954841657 3.795997696713885 -5.62969094626687 7.1980746203470645
61 61.306532663316574 0.0 0.0 3.706017180724879 -3.150291641706621 -3.021012912019818 -4.998223907609152 -6.908268125236466 -1.0143508263051975 -7.296483381412505 3.480497469629144 -5.882308394225035 6.988180192664662
62 62.31155778894472 0.0 0.0 3.9989423635794545 -2.7959305693570387 -2.650590121520257 -5.196181914675443 -6.833048430525216 -1.3862895097783239 -7.433910972042292 3.158409332035516 -6.127207644421681 6.7691165489015335
63 63.31658291457286 0.0 0.0 4.257445255876237 -2.4175025498780465 -2.266812835618265 -5.367959945091882 -6.737668547615165 -1.754138092369053 -7.5572307206451494 2.830327264721676 -6.36405685884954 6.54115951788861
64 64.321608040201 0.0 0.0 4.479670200618303 -2.0184748455066126 -1.8715780435862706 -5.512605857227491 -6.62232421228509 -2.1167889710009473 -7.666170227110482 2.4968595220328673 -6.5925334702882665 6.304596886242859
65 65.32663316582914 0.0 0.0 4.6641296964379215 -1.6024305740073792 -1.4668575533980297 -5.629312290485791 -6.487273593114596 -2.473140845996712 -7.7604824530110585 2.1586276971912257 -6.812324609241638 6.0597281302469606
66 66.33165829145727 0.0 0.0 4.809704859589303 -1.1730270163019658 -1.0546858589016124 -5.717423475423098 -6.332837510362903 -2.822102408080111 -7.839946450046838 1.816265742776345 -7.023127526510616 5.806864132845812
67 67.33668341708542 0.0 0.0 4.915640966196236 -0.7339559871851508 -0.637147268847767 -5.776440864903492 -6.159399421459764 -3.1625961060772143 -7.90436805831248 1.4704189462663293 -7.22465001092402 5.546326885531018
68 68.34170854271356 0.0 0.0 4.981538716232614 -0.2889068177354481 -0.2163624358983424 -5.806027491613236 -5.967405160238321 -3.4935619793138217 -7.95358057134757 1.121742860733132 -7.416610801714196 5.2784491748950195
69 69.3467336683417 0.0 0.0 5.007341897493161 0.15846765619010958 0.2055255623063034 -5.806010976848753 -5.757362418185795 -3.8139615369203157 -7.9874453648112 0.7709021909974636 -7.598739994990301 5.003574253649823
70 70.35175879396985 0.0 0.0 4.993322132061136 0.6045818508788701 0.6263654272688702 -5.776385137383135 -5.529839957377575 -4.1227816645434165 -8.00585248551875 0.4185696357776227 -7.770779443726862 4.7220554959215715
71 71.35678391959799 0.0 0.0 4.940061364955862 1.0459448204724933 1.0440119592159804 -5.717310160774642 -5.285466546392147 -4.419038537360555 -8.008721197490587 0.0654246866126229 -7.932483150650227 4.434256036651491
72 72.36180904522612 0.0 0.0 4.848432710737611 1.4791842689530037 1.456340319403563 -5.629111343994504 -5.024929612372017 -4.7017815168320585 -7.99600048159205 -0.2878476153978235 -8.083617653370743 4.140548394956182
73 73.36683417085426 0.0 0.0 4.719580214834703 1.9010672803465354 1.8612600635030834 -5.512276414961641 -4.748973604487591 -4.9700970073446475 -7.967669485293571 -0.6405579637166513 -8.223962401074036 3.841314081325828
74 74.3718592964824 0.0 0.0 4.55489801777636 2.3085179334728867 2.2567287795751367 -5.3674514807089295 -4.458398066359411 -5.223112247831716 -7.923737919051297 -0.9920141097452784 -8.353310122051044 3.536943188567767
75 75.37688442211055 0.0 0.0 4.356009337193319 2.698632022674068 2.640765173150207 -5.195435668726584 -4.154055417476204 -5.4599990126350155 -7.864246395804033 -1.341522223537899 -8.47146718131349 3.227833966435055
76 76.38190954773869 0.0 0.0 4.124745608357811 3.0686891434009764 3.011461454469079 -4.997174548851908 -3.8368484462829593 -5.679977195329486 -7.789266710103783 -1.6883882896266824 -8.578253927509817 2.9143923799151237
77 77.38693467336682 0.0 0.0 3.86312605224955 3.4161624234657837 3.3669948985155345 -4.773752441313366 -3.507727520370701 -5.88231824899538 -7.698902053446412 -2.0319195354086257 -8.673505028326213 2.5970316511925047
78 78.39195979899498 0.0 0.0 3.5733378728708725 3.738726189568155 3.7056384665276116 -4.526383731720826 -3.1676875220385354 -6.0663484565123875 -7.593287162447663 -2.3714258892173126 -8.757069793528748 2.2761717853417536
79 79.39698492462311 0.0 0.0 3.2577172242414725 4.034261856799121 4.025770397555925 -4.256403325588621 -2.8177645203756048 -6.231452004886352 -7.472588396619513 -2.7062214648722303 -8.82881248477599 1.9522390798522058
80 80.40201005025125 0.0 0.0 2.9187310329844776 4.300862318517317 4.325882699665917 -3.9652563831937604 -2.459032193878884 -6.377073838411448 -7.3370037426437555 -3.0356260691674826 -8.888612611307082 1.6256656181349396
81 81.40703517587939 0.0 0.0 2.558959714959561 4.536835097351574 4.604588491869134 -3.654487480162682 -2.0925980204330483 -6.502722266623303 -7.186762742214911 -3.358966728433901 -8.936365210588498 1.2968887472142585
82 82.41206030150752 0.0 0.0 2.1810807839077566 4.740704496898774 4.860628169157905 -3.3257293402377877 -1.7195992541802745 -6.6079713045078385 -7.022126340733634 -3.6755792299870347 -8.97198111298376 0.9663505398610251
83 83.41708542713567 0.0 0.0 1.7878533161802923 4.911212969434022 5.092874383504659 -2.980691284413498 -1.341198711350278 -6.692462724285203 -6.843386654375127 -3.984809673961876 -8.995387189494746 0.6344972414831568
84 84.42211055276381 0.0 0.0 1.3821032077959123 5.047321888801674 5.300335852845133 -2.6211475353669464 -0.9585803894547861 -6.755907800268606 -6.65086665333458 -4.286016030737125 -9.006526581610986 0.30177870214937935
85 85.42713567839195 0.0 0.0 0.9667091376892825 5.148211890493053 5.482160027460754 -2.2489255082362902 -0.5729449463294745 -6.798088730776959 -6.4449197593629375 -4.57856969887114 -9.005358912295009 -0.031352205814261506
86 86.4321608040201 0.0 0.0 0.5445891334402256 5.213282913365753 5.637634658479046 -1.8658942087696226 -0.18550506728757424 -6.8188597238235085 -6.225929356050359 -4.861857058212313 -8.991860477127522 -0.36444018414982327
87 87.43718592964824 0.0 0.0 0.11868762240457478 5.242154049926379 5.766188326196761 -1.4739528481585182 0.20251924990430745 -6.818147736268798 -5.994308210690316 -5.135281012612302 -8.966024414636403 -0.697028118341547
88 88.44221105527637 0.0 0.0 -0.3080371585340965 5.234663284808747 5.867389996476579 -1.0750197709669385 0.5899054614369126 -6.795952859268503 -5.750497806962478 -5.398262516465232 -8.927860854838292 -1.0286576999954697
